Y,X,OBJECTID,ZONE,DESCRIPTIO,Zone_label,General_Zo,SHAPE_Leng,SHAPE_Area,Comy_detec,wd100,wd200,wd300,wd400,wd500,egc100,egc200,egc300,egc400,egc500,betcen100,betcen200,betcen300,betcen400,betcen500
5927745.70046506,1752224.05609231,2102,5211,Residential 2A1,2A1,Residential 1 - 7,516.77077,12348.93281,12,312.84311,1149.03348,5504.49283,11588.80126,23535.71663,0.00708,0.02007,0.04261,0.06312,0.06640,6.00000,154.78757,84952.66834,12297.66871,37180.82066
5927797.22262816,1758125.53678085,2103,31,Recreation 1,1,Recreation 1 - 4,172.27308,1189.63537,25,157.93356,1119.26926,4693.76182,10543.41435,17940.58283,0.00216,0.01044,0.03938,0.07491,0.08796,0.00000,229943.82430,670428.32800,21203.00692,36434.57338
5927618.31579252,1755038.52240567,2104,109,Business 9,9,Business 1 - 12,1586.31217,70682.17155,15,0.00000,390.87997,2879.79758,8572.78916,18562.36874,0.00000,0.00175,0.00772,0.01935,0.03039,0.00000,0.00000,1211420.47600,1180156.97300,77182.66661
5927726.68593248,1751297.36451965,2105,522,Residential 2B,2B,Residential 1 - 7,525.58102,8222.68845,22,151.42918,1351.16606,1947.36593,4746.84751,12001.15267,0.00216,0.00911,0.00673,0.01247,0.02153,0.00000,5476.66667,10571.81377,4008.71903,2298.73464
5927775.77061916,1757069.31292583,2106,33,Recreation 3,3,Recreation 1 - 4,219.04138,2114.54335,25,181.16040,745.30744,1264.40306,4186.65683,10370.40174,0.00216,0.00446,0.00427,0.00746,0.01158,0.00000,721.13810,0.00000,212244.02240,112840.30280
5927770.21280524,1754528.25897008,2107,101,Business 1,1,Business 1 - 12,194.07828,1839.28317,15,277.76343,965.62003,4223.49463,5640.57568,11930.28889,0.00482,0.01154,0.01600,0.01750,0.02401,2.00000,391.80828,183958.77260,16761.96089,20957.65640
5927774.10302456,1754002.98080237,2108,5611,Residential 6A1,6A1,Residential 1 - 7,140.20522,1274.45290,15,273.83526,2391.84108,4930.53147,9694.07208,17983.70796,0.00735,0.04862,0.04169,0.05023,0.05809,8.00000,19575.12408,130633.91640,57299.62586,34787.96313
5927776.18158014,1752152.25493908,2109,5211,Residential 2A1,2A1,Residential 1 - 7,151.73387,1289.78457,12,194.88225,2081.28339,5499.38698,13281.90964,21975.10196,0.00372,0.02789,0.04507,0.06803,0.06593,0.00000,344.33550,112008.83530,68457.74148,17482.81888
5927733.45569107,1751995.37152069,2110,5211,Residential 2A1,2A1,Residential 1 - 7,536.85428,12827.50834,12,161.65868,478.67146,5158.55210,13262.43571,25121.89928,0.00216,0.00656,0.03259,0.05719,0.06411,0.00000,0.00000,205156.03670,64837.87363,204713.36180
5927530.5548418,1756446.31774094,2111,1071,Business 7A,7A,Business 1 - 12,1402.49939,123440.76869,25,0.00000,0.00000,474.25762,3255.62394,12124.25814,0.00000,0.00000,0.00098,0.00480,0.01082,0.00000,0.00000,0.00000,137648.84260,32694.77449
5927757.54867323,1753555.83576193,2112,57,Residential 7,7,Residential 1 - 7,235.49094,3468.18957,15,187.44486,1419.50202,7836.81380,14434.22030,25924.55026,0.00320,0.02084,0.05284,0.07202,0.08307,0.00000,62054.73885,152945.17780,126531.19060,77163.17164
5927718.57451066,1752684.97304669,2113,31,Recreation 1,1,Recreation 1 - 4,442.08924,4610.03920,12,185.39277,539.42237,2617.51440,8374.02908,13820.49227,0.00216,0.00205,0.00831,0.02720,0.03466,0.00000,440.00000,45955.69456,48551.04179,56135.75106
5927650.52818719,1753532.12149277,2114,541,Residential 4A,4A,Residential 1 - 7,958.46922,28381.90227,15,0.00000,2063.09642,6748.84126,14388.66813,23754.71259,0.00000,0.03591,0.05171,0.07903,0.08796,0.00000,107763.53210,962426.55210,127381.55830,88012.52080
5927666.00880619,1753281.85848074,2115,541,Residential 4A,4A,Residential 1 - 7,1232.62506,64643.33878,15,0.00000,723.36347,5115.34583,12880.38343,22703.04480,0.00000,0.01066,0.02922,0.05804,0.07831,0.00000,0.00000,82430.45615,428747.11720,44005.21542
5927698.05374921,1756821.72523671,2116,541,Residential 4A,4A,Residential 1 - 7,458.82522,9079.10568,25,0.00000,1346.69214,4254.55122,4944.60765,11129.36971,0.00000,0.00810,0.01093,0.01033,0.01388,0.00000,2250.35714,967078.91450,18434.02067,126149.43190
5927719.47920321,1753705.69352184,2117,1077,Business 7G,7G,Business 1 - 12,446.35875,13184.87112,15,151.21578,2717.13557,5658.05899,13278.70364,24819.29998,0.00320,0.04501,0.04872,0.07045,0.08380,0.00000,67225.11579,256823.73620,79603.97789,69344.19622
5927694.42171141,1758358.53819741,2118,561,Residential 6A,6A,Residential 1 - 7,558.64796,19433.37581,25,0.00000,1181.00712,6280.48525,7040.21679,16722.47032,0.00000,0.01027,0.04897,0.05911,0.08931,0.00000,61905.18661,49742.63427,9135.01420,38638.27116
5927726.50517005,1753827.86124106,2119,32,Recreation 2,2,Recreation 1 - 4,378.10417,8037.01783,15,349.26485,2415.70951,6098.03904,12293.93829,22295.55592,0.00708,0.05013,0.05265,0.06622,0.07466,6.00000,26145.59192,38995.51753,76725.52004,28402.03874
5927721.84978007,1753937.18693451,2120,5611,Residential 6A1,6A1,Residential 1 - 7,359.76281,6164.13862,15,168.07471,2129.20229,5119.37402,12209.39491,21509.21061,0.00377,0.04491,0.04532,0.06057,0.06933,0.00000,7198.64482,2084.84974,55249.15975,85617.24966
5927658.85501999,1757918.8551673,2121,522,Residential 2B,2B,Residential 1 - 7,813.15890,14488.38850,25,0.00000,566.44444,4125.72753,11824.22620,23711.31590,0.00000,0.00844,0.04634,0.11252,0.14068,0.00000,0.00000,16556.36848,5284.51843,118627.92540
5927717.1747623,1752355.50484269,2122,541,Residential 4A,4A,Residential 1 - 7,384.34641,7404.21374,12,180.37255,1381.23759,4855.77072,11831.02112,20791.17224,0.00459,0.01494,0.02940,0.05630,0.05831,0.00000,1309.00000,137683.56120,237185.37060,41842.07632
5927502.8816065,1757195.96379846,2123,522,Residential 2B,2B,Residential 1 - 7,2165.20431,86858.32217,25,0.00000,1033.73635,3592.55674,6977.60303,9687.65371,0.00000,0.00566,0.00905,0.01267,0.01316,0.00000,4684.90952,292972.53430,323802.70450,1605.77202
5927708.44320339,1758245.58589727,2124,103,Business 3,3,Business 1 - 12,229.44307,2498.53867,25,0.00000,1757.26079,5051.17569,10694.29868,19198.38579,0.00000,0.02090,0.04761,0.08992,0.11468,0.00000,17764.85093,15039.51235,51748.42673,314503.47120
5927711.4444169,1754581.94783685,2125,541,Residential 4A,4A,Residential 1 - 7,212.66093,2751.12322,15,159.23425,1732.70113,2883.39395,7811.20301,12472.80841,0.00320,0.01836,0.01390,0.02161,0.02594,0.00000,37645.85391,16814.08718,90557.03242,40057.47541
5927591.30682074,1750843.0776429,2126,31,Recreation 1,1,Recreation 1 - 4,1556.28434,15710.66640,22,194.07129,483.49191,2682.71682,4164.28297,13133.88099,0.00320,0.00246,0.00891,0.01232,0.03537,0.00000,0.00000,33554.83967,12380.26275,12827.37287
5927577.77148475,1757945.91805042,2127,522,Residential 2B,2B,Residential 1 - 7,924.93572,29190.13930,25,0.00000,1969.97336,7620.93168,14669.67583,21993.41263,0.00000,0.03614,0.10489,0.16717,0.16479,0.00000,69876.58672,57163.15062,15020.89115,11361.90911
5927673.20030101,1751243.01682965,2128,542,Residential 4B,4B,Residential 1 - 7,431.00744,10407.21117,22,151.42918,1065.54150,3089.54762,7427.49841,13771.86241,0.00216,0.00778,0.01020,0.01954,0.02570,0.00000,2738.00000,75212.24317,12045.96747,7870.27167
5927634.01001377,1758485.28256507,2129,33,Recreation 3,3,Recreation 1 - 4,656.74013,16271.33360,25,0.00000,1024.02755,2550.69418,9207.45266,15604.13556,0.00000,0.00620,0.02110,0.05926,0.07769,0.00000,31164.13562,494.26182,226139.73050,3299.64791
5927663.80910966,1758099.84242473,2130,541,Residential 4A,4A,Residential 1 - 7,395.31674,7931.43357,25,154.53988,2025.36919,4905.30129,12618.88503,22414.37848,0.00586,0.03027,0.06252,0.12125,0.14873,0.00000,219997.51460,9264.19869,83883.21513,45806.32242
5927550.55307912,1751017.32599707,2131,522,Residential 2B,2B,Residential 1 - 7,1203.89495,45353.76579,22,0.00000,910.84445,3788.41541,7258.13494,16067.83236,0.00000,0.00577,0.01387,0.02185,0.03241,0.00000,8220.00000,62867.99238,14591.40181,71357.10964
5927674.66863041,1754708.40030587,2132,34,Recreation 4,4,Recreation 1 - 4,207.14500,2427.38184,15,340.30370,987.56802,2877.68566,8507.03853,12961.17656,0.01102,0.01438,0.01463,0.02346,0.02789,4.00000,0.50000,25788.11653,110798.35810,82879.42839
5927544.93826398,1753056.41607131,2133,541,Residential 4A,4A,Residential 1 - 7,1142.38808,48038.73425,15,0.00000,0.00000,2366.75237,8650.38726,21363.61049,0.00000,0.00000,0.01422,0.04101,0.06915,0.00000,0.00000,71872.85808,414330.82320,259120.84970
5927455.77896841,1754437.2402843,2134,541,Residential 4A,4A,Residential 1 - 7,1736.76609,91679.49164,15,0.00000,1322.89348,4275.49613,8560.90973,17910.68104,0.00000,0.01180,0.01619,0.02433,0.03568,0.00000,0.00000,263628.94480,186493.52290,221982.17270
5927645.56151258,1753689.87469774,2135,5611,Residential 6A1,6A1,Residential 1 - 7,226.34648,2412.75045,15,271.00437,2208.95230,6305.16855,11997.93191,25328.07530,0.00482,0.03821,0.05377,0.07105,0.08837,2.00000,38509.75065,168211.27390,24917.18196,120629.97620
5927393.80584054,1751322.9268699,2136,522,Residential 2B,2B,Residential 1 - 7,1313.42140,45550.73049,22,0.00000,2158.36412,6921.06853,12446.05430,22388.79091,0.00000,0.03343,0.04380,0.04448,0.04935,0.00000,26072.05099,15506.97872,5182.90120,45990.56362
5927612.50733165,1758177.44953403,2137,49,SP-Community Use,9,Special Purpose 1 - 15,625.77229,10184.80992,25,453.71148,2202.23088,6551.25530,14427.69451,24362.43529,0.01590,0.04722,0.09129,0.15515,0.17186,82.00000,12048.40856,32332.88962,539917.03080,117586.58400
5927506.91552271,1754827.93806289,2138,34,Recreation 4,4,Recreation 1 - 4,1043.59415,57929.35708,15,0.00000,1345.05325,5289.12047,9659.38470,14903.52526,0.00000,0.01068,0.01824,0.02727,0.03786,0.00000,78869.51169,342995.48090,69860.90262,86392.47254
5927660.86830754,1754682.96566274,2139,05,Sea outside NSCC,,Sea,372.02404,456.58105,15,120.19007,1262.58888,2709.21771,9197.64808,12829.53011,0.00908,0.01632,0.01463,0.02508,0.02848,0.00000,485.77191,25788.11653,286687.44470,50866.49521
5927628.14264791,1754685.08784117,2140,541,Residential 4A,4A,Residential 1 - 7,426.32596,8832.48151,15,170.21546,1369.80948,2797.41940,8408.85880,11804.89291,0.00908,0.01624,0.01463,0.02346,0.02718,0.00000,78073.75028,25788.11653,110798.35810,28405.56805
5927549.4051779,1751199.80251937,2141,542,Residential 4B,4B,Residential 1 - 7,650.40543,22501.43085,22,0.00000,1256.71143,3851.80217,10055.90386,15433.12782,0.00000,0.00810,0.01608,0.02525,0.03115,0.00000,13680.00000,9691.52428,64233.37362,14292.51448
5927472.91777754,1754015.42443631,2142,541,Residential 4A,4A,Residential 1 - 7,2762.16271,141660.97325,15,0.00000,621.41347,2150.85432,9117.59551,26393.37574,0.00000,0.00584,0.01072,0.03633,0.08103,0.00000,0.00000,30.04292,124210.72420,143013.99010
5927578.5312815,1751582.36961325,2143,32,Recreation 2,2,Recreation 1 - 4,601.13372,7605.93355,22,307.28763,1292.22274,3095.94587,7468.69564,18375.72997,0.00617,0.01486,0.01677,0.02401,0.03691,6.00000,399.74863,22063.07434,233514.55790,96553.47027
5927562.56148624,1752198.22731769,2144,31,Recreation 1,1,Recreation 1 - 4,702.09619,4353.26162,12,143.76071,490.45285,3939.21962,11700.14818,22687.98851,0.00216,0.00280,0.01956,0.04181,0.05376,0.00000,0.00000,24155.72928,109336.85490,137395.65350
5927574.51360069,1756708.96505365,2145,57,Residential 7,7,Residential 1 - 7,390.20715,6590.82139,25,146.07561,777.13311,2127.15092,6347.26493,14358.71053,0.00346,0.00618,0.00718,0.01149,0.01553,0.00000,1.56667,7752.00000,85894.02562,53400.22249
5927508.10821006,1758305.00837005,2146,103,Business 3,3,Business 1 - 12,731.56903,24434.17119,25,131.01895,1743.75549,6159.20156,15176.14000,24302.84197,0.00216,0.03117,0.08726,0.17205,0.17653,0.00000,58528.39780,16976.74822,87661.57887,104145.04830
5927473.95165236,1752834.26079944,2147,541,Residential 4A,4A,Residential 1 - 7,1400.22832,70438.16920,12,0.00000,0.00000,3395.27919,6951.87842,16286.85926,0.00000,0.00000,0.00848,0.02658,0.05147,0.00000,0.00000,88387.01827,44417.89665,95317.89265
5927580.80397344,1751848.42779406,2148,31,Recreation 1,1,Recreation 1 - 4,827.09864,6500.67608,12,190.57259,759.05441,4902.18856,8624.39304,18878.07628,0.00350,0.00852,0.02110,0.02919,0.04428,0.00000,0.00000,636481.71760,105227.98180,157324.87080
5927459.16964228,1750859.95799941,2149,522,Residential 2B,2B,Residential 1 - 7,880.46289,22629.58277,22,369.50178,369.50178,2285.74757,5849.94346,13883.55019,0.00482,0.00246,0.01020,0.02085,0.03552,2.00000,0.00000,21404.70283,48819.13407,7183.58076
5927515.50063588,1756886.36616313,2150,45,SP-Transitional Quarry,5,Special Purpose 1 - 15,661.45198,26121.38949,25,0.00000,1839.31235,3904.77281,8797.89268,11494.83131,0.00000,0.01165,0.01297,0.01715,0.01649,0.00000,14236.98095,378176.99100,48693.03384,34978.63500
5927594.46317651,1753721.09518597,2151,5611,Residential 6A1,6A1,Residential 1 - 7,195.62340,2436.95864,15,119.78859,1879.94857,4867.80969,14050.34904,27887.43983,0.00320,0.03547,0.04535,0.07612,0.09512,0.00000,29640.05726,3875.31913,133249.71400,266130.46440
5927528.00192175,1753385.81042359,2152,541,Residential 4A,4A,Residential 1 - 7,498.81534,12623.46341,15,0.00000,2519.67186,6081.76004,13529.43119,21826.83908,0.00000,0.04918,0.05751,0.08380,0.09793,0.00000,1693.41221,143376.68070,50540.93532,25846.30728
5927552.66495259,1758204.5041119,2153,103,Business 3,3,Business 1 - 12,342.36296,5976.46341,25,521.09711,2066.47762,7245.73754,14891.96546,24892.37622,0.01901,0.04570,0.09887,0.17287,0.18352,78.00000,12770.17815,838112.91290,7895.60813,31790.56044
5927495.23030287,1751825.78521821,2154,109,Business 9,9,Business 1 - 12,921.30225,39126.41533,12,0.00000,1503.91117,3500.23853,10024.80847,16352.46154,0.00000,0.01175,0.01545,0.03044,0.03802,0.00000,25038.13914,94127.70749,96895.65806,12916.75910
5927565.09958168,1756751.8084168,2155,34,Recreation 4,4,Recreation 1 - 4,211.59719,2924.82413,25,308.71023,1239.65047,2962.22022,7976.29950,14412.56090,0.00591,0.01029,0.01026,0.01395,0.01718,4.00000,880.11905,2812.79900,203707.82640,269519.27780
5927529.74756665,1758119.80706107,2156,563,Residential 6C,6C,Residential 1 - 7,397.54542,8755.73871,25,508.53102,2762.46440,8625.81635,15615.58698,23506.27369,0.01901,0.07621,0.13069,0.18612,0.18826,78.00000,166102.22530,166559.31760,11668.43201,8776.45298
5927557.15489535,1751493.61310458,2157,31,Recreation 1,1,Recreation 1 - 4,415.51768,2922.13427,22,145.42534,1482.92687,4158.15442,8137.96901,16102.74000,0.00350,0.01507,0.01734,0.02461,0.03230,0.00000,2684.26807,116435.27040,13510.67616,42120.53410
5927449.55423048,1753676.60623689,2158,31,Recreation 1,1,Recreation 1 - 4,616.66384,10875.39516,15,173.41492,1872.46672,5421.33746,13916.08443,32299.08882,0.00346,0.03252,0.04727,0.07690,0.12170,0.00000,35475.97297,955190.99380,65399.62503,243906.39340
5927495.0797327,1755448.04896573,2159,109,Business 9,9,Business 1 - 12,511.29281,12841.67026,15,0.00000,375.27538,2790.97681,4245.47082,10257.28335,0.00000,0.00108,0.00739,0.01252,0.02574,0.00000,0.00000,4019.43310,125497.25220,62216.15645
5927463.87742092,1757737.78159094,2160,32,Recreation 2,2,Recreation 1 - 4,569.73393,10389.41025,25,133.93697,1208.39299,5207.46702,11653.53405,22247.22932,0.00364,0.02405,0.07573,0.12820,0.16279,0.00000,56183.08641,9858.05470,8116.76270,1173.71692
5927512.61577512,1753617.12396903,2161,541,Residential 4A,4A,Residential 1 - 7,298.36378,3467.18899,15,347.91361,1831.64315,5177.89674,12168.51949,28480.65468,0.00591,0.03837,0.05206,0.07579,0.11333,4.00000,44767.47547,129884.26490,118162.59150,57378.36113
5927458.82923704,1750961.34523759,2162,542,Residential 4B,4B,Residential 1 - 7,661.05177,20227.96231,22,175.43049,711.78537,2868.92585,6334.23785,13639.72092,0.00320,0.00377,0.01148,0.01932,0.02873,0.00000,5484.00000,7539.17380,18694.53578,25389.88984
5927510.04949109,1758377.62307719,2163,31,Recreation 1,1,Recreation 1 - 4,438.48536,4648.36019,25,131.01895,1223.49630,5667.53838,15721.92666,25875.06726,0.00216,0.01843,0.07553,0.16702,0.17680,0.00000,29725.72451,14003.86740,87649.67003,178534.83880
5927470.79062517,1750552.175164,2164,31,Recreation 1,1,Recreation 1 - 4,1446.08243,26192.78466,22,0.00000,0.00000,1481.56020,5159.24658,11670.17968,0.00000,0.00000,0.00560,0.01948,0.03593,0.00000,0.00000,6279.44271,17041.32044,13687.31856
5927411.0960958,1751496.1769457,2165,109,Business 9,9,Business 1 - 12,924.63528,23572.46670,22,95.05596,1293.87568,4697.74241,11923.87397,20066.84870,0.00216,0.01484,0.02748,0.03926,0.04287,0.00000,514.40209,49046.98164,92164.73629,60335.58639
5927540.49459741,1751653.78374877,2166,109,Business 9,9,Business 1 - 12,208.04717,2690.39145,22,292.12475,1842.20905,2736.09995,7085.60196,15244.92413,0.00700,0.01814,0.01677,0.02560,0.03483,8.00000,9209.66605,22063.07434,149608.68710,65955.84013
5927387.03773162,1752625.04624659,2167,31,Recreation 1,1,Recreation 1 - 4,942.58338,13305.41136,12,364.58539,364.58539,2900.64315,7851.55728,16956.93830,0.00482,0.00275,0.00929,0.02711,0.05863,2.00000,0.00000,157630.73370,29812.34402,44822.69912
5927438.76464341,1752339.3031835,2168,541,Residential 4A,4A,Residential 1 - 7,731.03497,24731.26063,12,0.00000,1416.10618,3502.75135,9876.26800,20180.04663,0.00000,0.00545,0.01198,0.03225,0.04754,0.00000,5484.00000,91519.84914,102960.37320,213030.87970
5927556.12724232,1751716.99532056,2169,32,Recreation 2,2,Recreation 1 - 4,87.85945,473.84987,22,320.83505,1540.48075,3058.12186,7197.64436,16646.98157,0.00617,0.01579,0.01587,0.02654,0.03727,6.00000,4515.15558,16190.69893,217478.95090,47757.13768
5927405.05056779,1757199.20919012,2170,522,Residential 2B,2B,Residential 1 - 7,956.20901,41117.02525,25,0.00000,760.17544,2344.56751,8009.70483,18744.71923,0.00000,0.00359,0.00717,0.02076,0.03604,0.00000,0.00000,289224.55860,428807.51960,580269.75600
5927501.55598123,1753494.27279665,2171,541,Residential 4A,4A,Residential 1 - 7,462.50667,11638.90504,15,138.83260,2553.79263,5982.04551,13061.36814,23767.68928,0.00346,0.05359,0.05983,0.08698,0.10570,0.00000,50658.64643,23824.84609,100481.03090,30745.14563
5927297.2541885,1750639.73550331,2172,34,Recreation 4,4,Recreation 1 - 4,1408.91201,103486.66291,22,0.00000,374.71730,5059.96473,9353.05578,20202.58310,0.00000,0.00998,0.04765,0.06826,0.07947,0.00000,0.00000,51649.13304,28755.35573,170581.13240
5927523.80421785,1755231.68567988,2173,32,Recreation 2,2,Recreation 1 - 4,135.48112,809.22469,15,111.90281,398.42511,2152.52449,5132.04238,12216.95970,0.00216,0.00316,0.00750,0.01601,0.03112,0.00000,0.00000,22195.43452,7932.67353,88162.68413
5927440.88371185,1758007.36031329,2174,563,Residential 6C,6C,Residential 1 - 7,832.34136,25225.00616,25,171.84658,3182.33954,8970.20084,14473.89198,26303.84738,0.00961,0.11499,0.15965,0.20394,0.22775,0.00000,9554.04359,41871.51188,5635.14888,8314.15494
5927481.55383828,1752198.60327094,2175,32,Recreation 2,2,Recreation 1 - 4,520.53285,9178.15779,12,143.76071,437.95359,4094.32507,11152.28176,18396.05711,0.00216,0.00280,0.01652,0.03730,0.04456,0.00000,0.00000,232538.86880,148887.67610,39161.80846
5927483.10331335,1755193.30969851,2176,541,Residential 4A,4A,Residential 1 - 7,361.25862,4628.29005,15,111.90281,650.16828,1977.72468,6220.96336,15411.42254,0.00216,0.00464,0.00750,0.02410,0.04489,0.00000,134.29503,22195.43452,29177.97895,500028.53130
5927411.73107906,1751598.26542527,2177,109,Business 9,9,Business 1 - 12,646.96152,23983.48326,22,0.00000,2071.06360,4026.17901,7454.38790,20149.22445,0.00000,0.01956,0.02208,0.02729,0.04202,0.00000,8264.49361,271979.29520,15787.04533,12975.82327
5927356.75844985,1755574.78063736,2178,522,Residential 2B,2B,Residential 1 - 7,1254.69738,52917.60474,0,0.00000,741.30151,2724.60518,7027.94862,13220.10118,0.00000,0.00225,0.00834,0.02056,0.04472,0.00000,2744.00000,9532.18326,15909.72996,18314.26143
5927461.97275766,1757804.71081913,2179,49,SP-Community Use,9,Special Purpose 1 - 15,319.33014,6319.08362,25,323.38151,2184.63593,6221.92262,13414.52353,22218.92830,0.00716,0.05675,0.10036,0.15959,0.17537,82.00000,63872.98693,10527.83251,37597.84185,4175.30687
5927406.44464105,1753305.37642327,2180,31,Recreation 1,1,Recreation 1 - 4,992.88015,22259.46267,15,189.50093,3161.70530,5545.66174,10972.90824,20085.92183,0.00216,0.06487,0.06391,0.08760,0.10663,0.00000,2711.19278,12296.41396,108142.15080,65544.17974
